-0.10946924	-0.06877559	-0.14592397	0.030643472	0.06672348	0.028426552	-0.08538943	0.13848557	0.099046744	0.08765724	0.052213293	-0.10313829	0.16496162	-0.14289555	0.03193109	-0.20877476
-1.4336311	-0.91617876	-1.9540356	0.40881693	1.3822851	1.3337294	1.0755706	1.714271	-0.08288052	1.2900921	-1.0555815	-0.12222165	1.5522305	-1.5746027	-0.11723716	1.1342034
-0.7660561	1.258007	-0.45529	-0.40311766	-0.9625889	-0.2217949	0.99935627	0.40459293	0.7900086	-1.255554	0.5959237	0.17872106	-0.9949943	0.8465217	1.5259197	1.0567857
0.4767369	0.38974464	0.8830764	-0.5976505	-0.7541729	-0.58218545	0.14142197	-0.23623857	0.16998565	-0.77276784	-0.04627793	0.028700322	-0.43879205	0.52154154	0.59785455	-0.020278864
0.8547929	-0.8482162	0.58987355	-0.246805	0.71604455	-0.6153263	-0.3019451	-0.6111196	0.039795596	0.73820335	-0.060333364	-0.28550422	0.47034046	-0.3294	-0.11816757	-0.67071074
-0.0189221	2.7720544	1.0411214	-1.4742032	-3.1332667	-2.3901246	2.2991638	0.6643736	1.8603184	-3.1570683	0.3258002	-0.476974	-2.7404428	2.7341046	2.1712039	1.9600396
-0.30936402	-0.028657183	-0.5255744	0.033400066	0.17868139	0.28486556	0.4858426	0.5589164	0.14184512	0.08260251	-0.7596937	-0.3755392	0.42011002	-0.7503964	-0.19985813	0.44114995
-0.09770567	-1.1449392	0.10199325	0.604728	-0.17561185	-0.4869193	0.19673844	0.5403414	0.7213521	0.4130221	-0.12574148	-0.9988221	1.3130178	-1.3935539	-0.6892566	-0.48421124
-0.8576403	1.1420022	-0.819932	-0.5803949	-0.57204187	0.4765931	0.87579435	0.7148781	-0.17461693	-0.9374692	-0.0069566565	0.5690894	-1.2301356	0.97419703	0.93479127	0.79796237
0.77866113	2.4225526	1.7466203	0.46901196	-2.3296382	-1.9937474	-0.6689635	-1.4203472	0.046399187	-2.4803042	2.0933151	1.2566239	-2.5249457	2.3866825	0.28084067	-0.7913172
-2.8250875	0.61388385	-2.7617695	2.1863415	0.8439699	1.4255284	0.5481305	1.8328309	-1.2214793	0.16827813	1.6554656	1.6597424	0.28110325	0.048758987	-1.1264744	0.48010507
-1.003531	0.0590519	0.56583625	1.7754928	-2.4085715	-1.6451743	-0.5198766	0.12000133	0.3505153	-1.4298155	1.9144785	0.24990575	0.027623205	-0.24607421	-1.3206038	-1.7581453
2.003126	-0.9107118	2.400786	-0.27555764	0.06734686	-1.1966935	-2.0025883	-2.2063172	-1.1711419	0.5908138	1.1636109	1.0549487	0.04688811	0.24551205	-1.1838051	-2.015406
1.154286	-1.2669584	1.6575085	1.2395947	0.058615595	-1.3852283	-0.6250234	0.255289	1.1247597	0.686206	-0.8782577	-1.4930289	1.4192826	-1.3946339	-1.544658	-1.575569
-0.97381246	-0.7397479	-1.4265592	-0.011418787	0.92386216	0.64270216	1.3308449	1.8195051	0.3445245	0.8567357	-1.1035218	-0.6941301	1.2454029	-1.020893	-0.053788684	0.83887494
1.146521	-1.7424444	1.4174815	0.64286864	-0.37907794	-1.8995259	0.29962805	0.50644344	1.108784	0.56688505	-0.14149286	-1.5173023	1.1568061	-1.71146	-1.0771248	-0.84969705
0.88007057	-0.68452275	-0.024511894	-1.6783261	1.0706278	0.8725544	-0.7129967	-0.41102338	-0.19318956	1.1002343	-2.0463648	-0.60335755	1.0980043	-0.5662202	0.5377092	0.24373673
0.04510643	0.121821254	0.030449128	1.1315104	1.0059218	1.3328718	-1.9053856	-1.7590766	-2.4131935	0.3922499	1.8904817	2.830605	0.1638176	0.66549176	-1.5179058	-1.4900525
-0.5558851	0.5299356	-0.35679755	0.03821624	0.3246857	0.5423911	-1.6355419	-0.90465194	-1.4154677	-0.33093056	0.9229439	1.6470667	-0.05700887	0.8887126	-0.124058396	-1.4390728
1.4398209	-1.798114	0.22317277	-1.5859605	1.9757308	1.8265911	-0.29949564	-0.7070547	-0.48508418	2.0985036	-2.4123936	-1.0996985	1.8736604	-1.6804894	-0.40140846	0.10171185
0.112439506	3.0044425	-0.5322243	-2.8888748	-0.89361614	0.13448419	3.0451677	1.674903	1.3883228	-1.7703003	-2.216753	-0.47638574	-2.3551247	2.9313674	3.3467681	3.364078
0.89614564	0.9396031	2.183005	0.05797664	-3.284688	-2.8711193	0.9834279	0.4512415	2.291853	-2.7032502	0.36375993	-1.6072178	-1.892582	0.04122119	0.4645616	0.08684982
-0.13488235	-0.7772329	0.12605588	-0.22071762	-1.223555	-1.4517914	2.0894184	1.8670399	1.9174143	-0.60271573	-1.1115421	-1.6049744	0.28249282	-1.3045301	0.5803912	0.678084
-1.7571883	1.2679596	-1.3563647	0.29635176	-0.7485281	-0.07301704	2.1650076	2.3768122	0.42356065	-1.1931572	0.11474827	-0.11156399	-0.31164804	0.20679007	1.4095587	1.7617699
0.21856265	1.7870704	1.1781808	0.7561155	-1.1394734	-0.5285236	-3.0531733	-2.4145381	-2.7631028	-1.6663435	2.269041	2.958612	-1.618807	2.3111393	-0.6740235	-2.400566
0.45627636	-0.75739956	1.5779716	2.0597615	-0.65557307	-1.958574	0.45301554	0.9364978	0.9300435	-0.26096952	0.3199682	-0.88116294	0.7997624	-1.0765681	-2.5115814	-2.0425606
1.1151228	-0.9222686	1.6983093	2.029722	-0.0710808	-0.9708136	-1.3620172	-1.005615	-0.5067909	0.19460724	1.369954	0.13551065	0.7644436	-0.5736419	-2.2918086	-2.2828608
0.54762036	-1.6925012	-0.5905292	-1.016702	2.763359	1.7563204	-1.0190911	0.06488584	-0.6551826	2.7432141	-2.748255	-0.5284431	2.3833435	-1.7613807	-0.5400709	-0.38859367
-0.9539905	-0.7263339	-0.7400795	0.9984979	0.8327935	1.2749444	-0.6059198	-0.26538128	-1.7691501	1.0392356	0.55815417	1.6999853	1.4254441	-0.38590288	-0.73149264	-0.574483
-0.92286867	-1.8727413	-1.1869539	1.7430149	1.7519747	1.4422839	-1.364962	-0.2645012	-1.4698633	1.5778767	0.26365998	0.81483793	2.5237148	-1.764367	-2.0520053	-2.212322
-2.6910563	-1.9101623	1.0412116	4.7013793	-4.9658446	-3.952697	2.185082	2.6318548	2.318661	-1.1642809	1.5152705	-1.752136	2.1065693	-2.1189463	-3.969076	-2.7553027
3.3683813	0.60426295	3.8440144	1.0738082	0.90643066	0.29293996	-3.7262368	-3.966229	-3.5879571	0.08863164	2.2566636	3.1847413	-0.7453661	1.259769	-1.9994932	-2.577223
1.6864961	-0.33977464	0.73185945	-1.3919814	-0.15955618	-0.7194848	1.0597425	0.12765779	1.7446624	0.2810423	-2.161501	-1.9975364	-0.27022648	-0.61387926	1.1179092	1.3413146
0.2967977	-1.2554479	1.1323141	1.576621	-0.81689906	-1.4204755	-1.1223308	-0.6168702	-0.7492179	0.0447694	1.7541122	1.3824522	0.9747985	-0.96732783	-1.9780812	-2.2529497
-0.38009977	1.8170377	0.541807	0.027873589	-2.1555452	-1.1156254	0.05541552	-0.14402825	-0.016916653	-2.3306909	1.1477683	0.7138328	-1.6740342	1.1629236	0.76202285	-0.35350007
-1.5672026	1.0808026	-1.2042757	-0.18669146	-0.7112771	0.27478924	1.296788	1.5156776	0.45180187	-1.0705628	0.09814381	0.042227875	-1.0894636	0.38879964	1.2839906	1.2699102
-0.73464155	-0.3168564	1.2307872	2.2616963	-2.1874022	-2.0138395	-0.02048244	0.5634123	0.65023786	-1.4637966	1.3144541	-0.28723377	0.64682	-0.6758171	-2.0400221	-1.6674968
0.35379574	-1.5214814	0.42424247	1.4147952	0.7905633	-0.16571529	-1.0777333	-0.6890617	-0.7047781	1.104991	1.0092918	0.4002879	1.3737898	-1.1593698	-2.0673192	-1.8283435
1.456716	0.6281675	0.59535605	-3.5330052	0.72575957	0.97245145	-0.19685754	-1.8499482	0.056046177	0.3069608	-2.4074032	-0.4585223	-0.563608	1.0690457	2.4247415	1.232982
2.5665598	2.6708903	2.176821	-2.552259	-1.7947553	-1.7010586	2.0340712	-1.339548	2.0312557	-1.9141281	-2.3835003	-2.5509686	-2.4097426	3.083672	2.2975411	2.4194741
2.008311	-1.8328172	2.1173778	0.03808215	-0.3282792	-1.5873163	-0.62450314	-1.4322935	1.3712399	0.8857047	-0.5427473	-1.7834773	1.323082	-1.8473017	-1.0335889	-0.95990026
-1.3622658	-0.8064198	-1.3573064	2.1837842	0.6116713	0.64047813	-0.3676198	0.12341075	-0.5541138	1.0724784	1.0817562	0.27144548	0.94742996	-0.7099877	-2.1478436	-1.0135926
-1.5593324	-2.139996	2.138422	4.586092	-4.907713	-4.28873	0.84973025	2.106838	2.1294403	-0.7485143	3.8416948	-1.4031811	2.0574646	-2.2784495	-4.2720942	-4.226862
2.4166565	-0.57571596	3.8700526	0.9253171	-0.95931596	-2.4571514	-1.7287117	-2.146511	0.12001973	-0.17650269	0.90558386	-0.17470399	-0.115284175	-0.276006	-1.9185308	-2.2569804
0.6382136	-0.505423	-0.052725997	-0.7837884	0.8283554	1.0290959	-1.0841049	-1.1431639	-1.1848183	0.6480688	-0.19166563	1.070153	0.53617024	-0.2635577	0.031608824	-0.4019188
0.8293513	-0.86419797	1.9094312	0.8813662	-2.7589114	-2.8263743	1.0924686	0.84526676	1.980806	-0.809231	-0.3339837	-1.5908235	0.23811011	-0.9301422	-0.75540936	-0.59483474
-1.258322	1.5009438	-1.8169707	-2.0589244	-0.030567007	1.605379	1.8396544	1.3867618	-0.28434998	-0.6659912	-1.8974017	0.33379006	-1.0009958	1.2936424	2.5389948	2.5121326
2.2392697	-0.5734715	2.5725515	-0.039159548	-0.112265565	-0.694791	-2.449099	-2.8317215	-1.0622513	0.21383835	1.1063032	0.85898644	-0.0055597066	0.06719963	-1.0093963	-2.0346417
-3.0350888	0.58935267	-2.2609248	2.0555365	-0.2289338	0.6795779	2.4590938	3.3510554	-0.0074065435	-0.37942928	1.0573211	0.6303804	0.5641433	-0.27139822	-0.7618376	0.71307105
-0.8575841	2.037506	-0.859187	0.9536579	0.85585475	1.7184832	-1.295464	-1.0482204	-2.9991908	-0.84139705	2.0834968	2.916508	-1.6547035	2.1559317	-0.53757703	-0.13869552
2.8288786	2.2723129	2.886712	-2.4067717	-2.0944645	-2.2853286	1.6704583	-2.4070024	2.1031685	-2.101689	-1.9866458	-2.2665455	-2.4281235	2.3946247	2.1435552	2.021674
-2.2655206	2.2331743	-2.0146046	0.60708445	-0.093018636	1.744679	0.59482294	0.798015	-1.8767768	-1.8311139	1.6611718	2.2391605	-1.743213	2.232507	1.0575349	1.0088539
1.5967535	-2.7987442	2.3223674	0.5817378	-0.7534565	-2.5434191	0.6930801	0.41754192	2.581079	1.2941616	-0.773146	-2.905114	2.028681	-2.844755	-1.0954425	-1.0113493
0.6648574	-1.0949019	0.78420395	-0.2292384	-0.19993888	-0.41853365	0.0032522127	-0.31694973	0.81312466	0.8460651	-1.2155594	-1.0912228	1.4382489	-1.0151536	-0.29207557	-0.5237945
-0.27482992	-0.22772886	-0.7467848	-0.09744007	0.82308507	1.4601421	-0.60783464	-0.50241274	-1.5952326	0.5187779	-0.065854274	1.3359212	0.5500302	0.012800029	-0.16431075	-0.40458167
3.1699083	-2.4397845	3.1395135	-1.5753287	2.5171902	2.2345588	-2.8577678	-3.0950656	-2.194387	2.397937	-2.1699212	0.17554668	2.1705747	-2.4238975	-2.264613	-2.3917766
-3.617299	3.8544354	-3.4450262	0.78921443	1.6307138	3.4708858	0.5611836	1.373808	-4.0892897	-2.8325408	2.6424067	4.4834175	-3.2045057	4.219929	1.7821081	1.7469869
1.1883749	1.6944768	1.8819368	0.8896979	-1.5367872	-1.0213916	-2.2477026	-2.205071	-1.7566942	-2.0009532	2.0359964	1.9844763	-2.2833354	1.965059	-0.98438877	-2.1099138
1.1487405	-1.0648537	0.5365882	-0.73878175	1.2306228	0.8625282	-0.7543243	-0.9609735	-0.39260504	1.3759487	-0.72967446	-0.29107264	1.2648907	-0.5608874	-0.37964475	-0.6322168
-2.420068	3.1290781	-2.2550848	0.85134155	0.24873787	2.0824106	1.209831	1.5002397	-2.8767345	-2.856994	1.9980848	3.320216	-2.9078834	3.4093206	1.1780035	1.7257763
3.1220207	1.4482331	2.678371	0.7585208	1.749746	1.5367322	-3.4601285	-3.6969478	-3.853827	-0.1411627	2.2608776	3.274848	-1.7190062	2.5614305	-2.12878	-2.5485294
-0.14291026	-0.304933	-1.1675892	-1.2952795	1.9593111	3.0228965	-1.1849598	-0.7362968	-2.8167524	1.2969145	-1.0735874	1.6800213	0.99733925	-0.30618948	-0.7560572	-0.086303785
3.361071	-2.0965455	1.4928015	-3.3572764	2.356055	1.8142204	-0.91984737	-2.4554045	-0.04694634	2.3287961	-4.0013456	-2.7756627	1.6160191	-2.0805726	0.62350553	0.5765152
0.7993523	-0.3965766	2.2140281	2.21775	-1.6680475	-1.9572427	-0.2228943	0.3594221	0.43309146	-0.75153047	1.0917643	-0.38105893	0.23673579	-0.44752148	-1.8086659	-1.7067673
